商品名稱,留言網址,留言者,星等,留言時間,留言地點,SKU,留言內容,覺得留言有用人數
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Ariel,5.0,2024-03-27,美國,顏色: 46 深灰色尺寸: Large,"
Soft, stretchy and great quality!
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jennifer Barnett,5.0,2024-01-22,美國,顏色: 1 個藍色尺寸: X-Small,"
Well made tee shirt, true to size, and washes up nicely. The graphic isn't cheaply printed, the color is accurate image, and fits well.
",6
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Julissa,4.0,2023-06-05,美國,顏色: 1 個藍色尺寸: XX-Large,"
Larger around the crew neck than I’d like but comfortable, great material, love the color
",3
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,April ,5.0,2024-04-14,美國,顏色: 41 綠色尺寸: Medium,"
It's a bit long ( I normally wear petite) but worked out fine with a half-tuck.  It's comfortable and soft.
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,dotson01,5.0,2024-04-11,美國,顏色: 28 藍色尺寸: Small,"
Great T.  Fits well. Soft.
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Summer L Frederick,5.0,2024-04-20,美國,顏色: 23 黑色尺寸: Small,"
Cute shirt
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Terry Dinwiddie,5.0,2024-04-11,美國,顏色: 1 個藍色尺寸: Large,"
Great tshirt - good quality
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Reeva ,5.0,2024-04-21,美國,顏色: 11 綠色尺寸: Medium,"
Love the material and the rapid delivery
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Aliyah Thomas,4.0,2024-03-20,美國,顏色: 11 綠色尺寸: Small,"
Smells weird. Wash before wearing. 💀
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,T,5.0,2024-03-20,美國,顏色: 11 綠色尺寸: Large,"
Overall satisfied
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,KRISTEN,5.0,2024-03-13,美國,顏色: 11 綠色尺寸: Medium,"
She loves the green. Very nice
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Tyra From Saigon,5.0,2024-01-26,美國,顏色: 1 個藍色尺寸: Medium,"
This shirt was perfect for the occasion. A friend wanted a souvenir t-shirt from LA and this one arrived next day just in time for our trip!
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,James Santo,5.0,2024-01-29,美國,顏色: 21 米色尺寸: X-Small,"
Good quality
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,W. LaRose,5.0,2024-01-07,美國,顏色: 31 杏尺寸: X-Large,"
Great gift for my granddaughter.
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Stephanie Schaver,3.0,2023-12-31,美國,顏色: 21 棕色尺寸: Medium,"
Kind of an odd fit because the sleeves are longer than a classic tshirt but the length is shorter… returned.
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,aquattro,5.0,2023-11-15,美國,顏色: 31 杏尺寸: Large,"
Perfect t shirt souvenir! very soft, perfect color
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kelsey,4.0,2023-07-01,美國,顏色: 31 杏尺寸: X-Large,"
The shirt is okay, it runs small and has an oddly shaped neckline
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Tom Noble,5.0,2023-09-25,美國,,"
I just love this tee. So happy I bought 2. They fit exactly how I expected them too. Another great find
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jilly,5.0,2023-10-13,美國,顏色: 31 杏尺寸: Small,"
Runs a bit big. Nice t-shirt though.
",3
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Desiree C Patton,5.0,2023-10-23,美國,顏色: 1 個藍色尺寸: Small,"
My daughter loves it!
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kayleigh,5.0,2023-09-14,美國,顏色: 12 黃色尺寸: X-Large,"
I love this shirt! I have washed it and dried it and it’s kept it’s size and quality.
",2
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Cynthia l. Ballard,5.0,2023-09-12,美國,顏色: 1 個藍色尺寸: Medium,"
This was a good fit…true to sizeGood quality…bought another in different color :)
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Andrew & Sherley C.,5.0,2023-10-11,美國,顏色: 1 個藍色尺寸: X-Large,"
Super cute & soft
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Heather marrs,2.0,2024-03-20,美國,顏色: 1 個藍色尺寸: Medium,"
quality is very cheap not how it appears in photo 👎🏻
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Monica,5.0,2023-09-28,美國,顏色: 1 個藍色尺寸: Small,"
Great fit. Just as pictured
",0
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Turner,5.0,2023-06-26,美國,顏色: 1 個藍色尺寸: Medium,"
Ordered for my daughter since we couldn’t find any shirts in LA when we visited.  It was at home when we returned.  She loved it. TTS and soft.
",1
TAKEYAL 女款 洛杉磯圖案 T 恤 加州字母印花 短袖 T 恤 寬鬆休閒上衣,https://www.amazon.com/-/zh_TW/TAKEYAL-%E5%A5%B3%E6%AC%BE-%E6%B4%9B%E6%9D%89%E7%A3%AF%E5%9C%96%E6%A1%88-%E5%8A%A0%E5%B7%9E%E5%AD%97%E6%AF%8D%E5%8D%B0%E8%8A%B1-%E5%AF%AC%E9%AC%86%E4%BC%91%E9%96%92%E4%B8%8A%E8%A1%A3/product-reviews/B0BKRJLW1J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Lynn Draves,2.0,2024-02-12,美國,顏色: 11 酒紅色尺寸: X-Large,"
I bought for a bit of an oversized look. Way too big and it flared out weird on the sides. Wouldn’t recommend.
",0
